"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","current_taxon_id","current_name_string","global_id"
"Larus glaucoides","Larus glaucoides",2,"Wikispecies","da828060-ed52-5d2d-abe6-019b503bd93b","Larus glaucoides","","","","28044",0,"http://species.wikimedia.org/wiki/Larus_glaucoides","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Larus heermanni","Larus heermanni",2,"Wikispecies","a6a1b407-667c-5541-adb5-da2a9f99b454","Larus heermanni","","","","28051",0,"http://species.wikimedia.org/wiki/Larus_heermanni","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Larus hyperboreus","Larus hyperboreus",2,"Wikispecies","5c6376d8-4c49-5541-bd7a-06f179423604","Larus hyperboreus","","","","29560",0,"http://species.wikimedia.org/wiki/Larus_hyperboreus","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Larus marinus","Larus marinus",2,"Wikispecies","b9fcf889-b975-56e5-957e-05a6df92200e","Larus marinus","","","","7763",0,"http://species.wikimedia.org/wiki/Larus_marinus","2022-06-10T19:46:26Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Larus schistisagus","Larus schistisagus",2,"Wikispecies","f95ec222-84f8-5078-ba94-69c74e33e114","Larus schistisagus","","","","29575",0,"http://species.wikimedia.org/wiki/Larus_schistisagus","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Leucophaeus atricilla","Leucophaeus atricilla",2,"Wikispecies","eeddf63d-be86-5015-9f6b-a9c5bd3a4912","Leucophaeus atricilla","","","","11317",0,"http://species.wikimedia.org/wiki/Leucophaeus_atricilla","2022-06-10T19:46:33Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Leucophaeus pipixcan","Leucophaeus pipixcan",2,"Wikispecies","580dadc7-88c9-54af-958c-07d88699a25a","Leucophaeus pipixcan","","","","29571",0,"http://species.wikimedia.org/wiki/Leucophaeus_pipixcan","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Onychoprion anaethetus","Onychoprion anaethetus",2,"Wikispecies","1af92b12-336d-5a87-9dba-8004f19ff2b0","Onychoprion anaethetus","","","","30318",0,"http://species.wikimedia.org/wiki/Onychoprion_anaethetus","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Onychoprion fuscata","Onychoprion fuscata",168,"Index to Organism Names","03657dc1-434e-5a70-a252-b3c0fc8fc545","Onychoprion fuscata","","","","1949314",0,NA,"2021-01-27T18:19:51Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pagophila eburnea","Pagophila eburnea",2,"Wikispecies","07970278-e95e-55d9-af99-10e94d9a86d8","Pagophila eburnea","","","","29580",0,"http://species.wikimedia.org/wiki/Pagophila_eburnea","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Rhodostethia rosea","Rhodostethia rosea",2,"Wikispecies","8607dbaa-f767-528d-958e-4bb62b10860b","Rhodostethia rosea","","","","29581",0,"http://species.wikimedia.org/wiki/Rhodostethia_rosea","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Rissa tridactyla","Rissa tridactyla",2,"Wikispecies","759feea7-d9d8-5395-9712-91973fcbe827","Rissa tridactyla","","","","29585",0,"http://species.wikimedia.org/wiki/Rissa_tridactyla","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Rynchops niger","Rynchops niger",2,"Wikispecies","da01f545-8d30-5679-8f95-abdc98c2be9c","Rynchops niger","","","","213506",0,"http://species.wikimedia.org/wiki/Rynchops_niger","2022-06-10T19:50:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sterna dougallii","Sterna dougallii",2,"Wikispecies","ac1035a5-a7cb-55dc-88f0-5a4ac9e06add","Sterna dougallii","","","","30286",0,"http://species.wikimedia.org/wiki/Sterna_dougallii","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sterna forsteri","Sterna forsteri",2,"Wikispecies","75cd7ab7-b950-5609-85e6-352d56155f2b","Sterna forsteri","","","","30289",0,"http://species.wikimedia.org/wiki/Sterna_forsteri","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sterna hirundo","Sterna hirundo",2,"Wikispecies","687ed058-273f-52a5-9767-2440f761aa1e","Sterna hirundo","","","","30293",0,"http://species.wikimedia.org/wiki/Sterna_hirundo","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Sterna paradiseae","Sterna paradiseae",168,"Index to Organism Names","440bec20-d71c-5841-8149-537e0f5b7e45","Sterna paradisea","","","","626858",1,NA,"2021-01-27T17:27:49Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Sternula antillarum","Sternula antillarum",2,"Wikispecies","ddac1d63-32c3-52b0-b024-4947ba64cb79","Sternula antillarum","","","","30276",0,"http://species.wikimedia.org/wiki/Sternula_antillarum","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thalasseus elegans","Thalasseus elegans",2,"Wikispecies","ad9f91fd-9e6e-5db3-99b0-be542b70ca58","Thalasseus elegans","","","","30287",0,"http://species.wikimedia.org/wiki/Thalasseus_elegans","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thalasseus maxima","Thalasseus maxima",168,"Index to Organism Names","68c1d7d1-cccb-5053-b5f4-81678d235258","Thalasseus maxima","","","","1474764",0,NA,"2021-01-27T17:51:10Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Thalasseus sandvicensis","Thalasseus sandvicensis",2,"Wikispecies","401a445c-6f71-5c59-b38e-e130f532d444","Thalasseus sandvicensis","","","","30301",0,"http://species.wikimedia.org/wiki/Thalasseus_sandvicensis","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Xema sabini","Xema sabini",2,"Wikispecies","c4855479-086b-5ea1-9a9f-918e3ca8c292","Xema sabini","","","","29587",0,"http://species.wikimedia.org/wiki/Xema_sabini","2022-06-10T19:47:04Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Himantopus mexicanus","Himantopus mexicanus",2,"Wikispecies","628909bf-e7ac-5725-a678-e66f5e5aa14b","Himantopus mexicanus","","","","27036",0,"http://species.wikimedia.org/wiki/Himantopus_mexicanus","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Recurvirostra americana","Recurvirostra americana",2,"Wikispecies","5bd49643-91cc-555c-b013-5182794ba445","Recurvirostra americana","","","","27040",0,"http://species.wikimedia.org/wiki/Recurvirostra_americana","2022-06-10T19:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Actitis macularius","Actitis macularius",2,"Wikispecies","6c0caddc-0bac-5724-add3-43da073371bd","Actitis macularius","","","","30848",0,"http://species.wikimedia.org/wiki/Actitis_macularius","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Arenaria interpres","Arenaria interpres",2,"Wikispecies","d05b0750-d558-5aa6-931c-fb9b513fb2ad","Arenaria interpres","","","","27277",0,"http://species.wikimedia.org/wiki/Arenaria_interpres","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Bartramia longicauda","Bartramia longicauda",2,"Wikispecies","f794c528-e795-5e0e-867c-d92641ec1c82","Bartramia longicauda","","","","27279",0,"http://species.wikimedia.org/wiki/Bartramia_longicauda","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris acuminata","Calidris acuminata",2,"Wikispecies","7a3e21b7-67ac-5888-8c56-e1807fdd8d5a","Calidris acuminata","","","","27280",0,"http://species.wikimedia.org/wiki/Calidris_acuminata","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris alba","Calidris alba",2,"Wikispecies","40d5c64b-6381-52be-93fe-72beef016cf8","Calidris alba","","","","27292",0,"http://species.wikimedia.org/wiki/Calidris_alba","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris alpina","Calidris alpina",2,"Wikispecies","bad7f312-00f3-5455-a045-a873fa9802c3","Calidris alpina","","","","6095",0,"http://species.wikimedia.org/wiki/Calidris_alpina","2022-06-10T19:46:23Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris bairdii","Calidris bairdii",2,"Wikispecies","af937932-bbd1-5e0d-887b-bba509e52281","Calidris bairdii","","","","27308",0,"http://species.wikimedia.org/wiki/Calidris_bairdii","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris canutus","Calidris canutus",2,"Wikispecies","89b0e3e5-2c0a-560e-9910-f80a5e058e8a","Calidris canutus","","","","27309",0,"http://species.wikimedia.org/wiki/Calidris_canutus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris falcinellus","Calidris falcinellus",2,"Wikispecies","996094be-19f6-5c0a-be6d-9ed93d668c3c","Calidris falcinellus","","","","27392",0,"http://species.wikimedia.org/wiki/Calidris_falcinellus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris ferruginea","Calidris ferruginea",2,"Wikispecies","98a96295-fce8-5266-a2c8-0a3f64c6de01","Calidris ferruginea","","","","3920",0,"http://species.wikimedia.org/wiki/Calidris_ferruginea","2022-06-10T19:46:19Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris himantopus","Calidris himantopus",2,"Wikispecies","42da6a86-c4f4-540f-b3ef-ed421e540fe9","Calidris himantopus","","","","30855",0,"http://species.wikimedia.org/wiki/Calidris_himantopus","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris maritima","Calidris maritima",2,"Wikispecies","12bdde87-3487-524d-bdb1-af623f0cde6c","Calidris maritima","","","","3076",0,"http://species.wikimedia.org/wiki/Calidris_maritima","2022-06-10T19:46:18Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris mauri","Calidris mauri",2,"Wikispecies","7d9bac0b-4b7f-5ed8-8f32-08a44e9116af","Calidris mauri","","","","27311",0,"http://species.wikimedia.org/wiki/Calidris_mauri","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris melanotos","Calidris melanotos",2,"Wikispecies","02e3afd3-cc73-507b-81de-37f9627eb3ff","Calidris melanotos","","","","27312",0,"http://species.wikimedia.org/wiki/Calidris_melanotos","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris minuta","Calidris minuta",2,"Wikispecies","4bab8164-4f16-5495-9227-c4f72284b4cd","Calidris minuta","","","","27313",0,"http://species.wikimedia.org/wiki/Calidris_minuta","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris minutilla","Calidris minutilla",2,"Wikispecies","3e30c3a0-817c-5dbe-a170-f8ea837d477e","Calidris minutilla","","","","27314",0,"http://species.wikimedia.org/wiki/Calidris_minutilla","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris pugnax","Calidris pugnax",2,"Wikispecies","afdd71a0-a86f-5037-9e69-897d5c662a4e","Calidris pugnax","","","","27745",0,"http://species.wikimedia.org/wiki/Calidris_pugnax","2022-06-10T19:47:01Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris pusilla","Calidris pusilla",2,"Wikispecies","b9ec8487-7d6b-5c9e-a7c9-8693cdc9c62a","Calidris pusilla","","","","27316",0,"http://species.wikimedia.org/wiki/Calidris_pusilla","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris ruficollis","Calidris ruficollis",2,"Wikispecies","a92ef7b5-0f49-5d76-9741-c6171a956432","Calidris ruficollis","","","","27317",0,"http://species.wikimedia.org/wiki/Calidris_ruficollis","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris subruficollis","Calidris subruficollis",2,"Wikispecies","4657ed80-2fe9-5ebd-995a-fccea51793ab","Calidris subruficollis","","","","28007",0,"http://species.wikimedia.org/wiki/Calidris_subruficollis","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris tenuirostris","Calidris tenuirostris",2,"Wikispecies","c5267667-fec2-5c77-86e7-c0a57ea58c88","Calidris tenuirostris","","","","27321",0,"http://species.wikimedia.org/wiki/Calidris_tenuirostris","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Calidris virgata","Calidris virgata",2,"Wikispecies","288ce131-3057-51aa-b645-90765d29eeeb","Calidris virgata","","","","27276",0,"http://species.wikimedia.org/wiki/Calidris_virgata","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Gallinago delicata","Gallinago delicata",2,"Wikispecies","e811d479-47b4-565d-8ac5-f28000355096","Gallinago delicata","","","","369990",0,"http://species.wikimedia.org/wiki/Gallinago_delicata","2022-06-10T19:51:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Limnodromus griseus","Limnodromus griseus",2,"Wikispecies","f0dd25b8-0f9f-5b56-a333-13e84e4bcbc3","Limnodromus griseus","","","","27393",0,"http://species.wikimedia.org/wiki/Limnodromus_griseus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Limnodromus scolopaceus","Limnodromus scolopaceus",2,"Wikispecies","10ac492d-7f52-506a-8289-21eeefb69fd4","Limnodromus scolopaceus","","","","27394",0,"http://species.wikimedia.org/wiki/Limnodromus_scolopaceus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Limosa fedoa","Limosa fedoa",2,"Wikispecies","21556fb2-f58b-5e83-b7a1-058e90cceb64","Limosa fedoa","","","","27396",0,"http://species.wikimedia.org/wiki/Limosa_fedoa","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Limosa haemastica","Limosa haemastica",2,"Wikispecies","dd905ef3-c1d9-541f-bd4b-64196f09ad38","Limosa haemastica","","","","27397",0,"http://species.wikimedia.org/wiki/Limosa_haemastica","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Limosa lapponica","Limosa lapponica",2,"Wikispecies","195f353b-f82c-5809-8eef-1f005227fa90","Limosa lapponica","","","","27398",0,"http://species.wikimedia.org/wiki/Limosa_lapponica","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Limosa limosa","Limosa limosa",2,"Wikispecies","2ba02180-afa3-529c-9b3a-d51c31f1dcf4","Limosa limosa","","","","27399",0,"http://species.wikimedia.org/wiki/Limosa_limosa","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Numenius americanus","Numenius americanus",2,"Wikispecies","bdbdfbf4-dece-5a6d-8aff-3e3614e38434","Numenius americanus","","","","27405",0,"http://species.wikimedia.org/wiki/Numenius_americanus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Numenius arquata","Numenius arquata",2,"Wikispecies","25fd6ab1-ebe5-59d9-b5bf-d388b8396f38","Numenius arquata","","","","27406",0,"http://species.wikimedia.org/wiki/Numenius_arquata","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Numenius borealis","Numenius borealis",2,"Wikispecies","a170bf8f-3bb7-5110-9b0d-7977c48f5390","Numenius borealis","","","","27407",0,"http://species.wikimedia.org/wiki/Numenius_borealis","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Numenius phaeopus","Numenius phaeopus",2,"Wikispecies","f2a0f6c5-6a9d-57d1-9cb2-0342fad91963","Numenius phaeopus","","","","27410",0,"http://species.wikimedia.org/wiki/Numenius_phaeopus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Phalaropus fulicarius","Phalaropus fulicarius",2,"Wikispecies","b8c621a3-70c6-5576-b9c3-ad2c9246bfb8","Phalaropus fulicarius","","","","27424",0,"http://species.wikimedia.org/wiki/Phalaropus_fulicarius","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Phalaropus lobatus","Phalaropus lobatus",2,"Wikispecies","4da7e0b0-0acd-5fd1-b923-a58b3622cdea","Phalaropus lobatus","","","","27425",0,"http://species.wikimedia.org/wiki/Phalaropus_lobatus","2022-06-10T19:46:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Phalaropus tricolor","Phalaropus tricolor",2,"Wikispecies","6e7258b6-5ab0-50d0-8f85-5e379e71cc6d","Phalaropus tricolor","","","","206110",0,"http://species.wikimedia.org/wiki/Phalaropus_tricolor","2022-06-10T19:50:06Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Scolopax minor","Scolopax minor",2,"Wikispecies","0850abc8-0e87-5cdc-b4df-7cd29c813eb6","Scolopax minor","","","","27966",0,"http://species.wikimedia.org/wiki/Scolopax_minor","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa brevipes","Tringa brevipes",2,"Wikispecies","82b8e1a1-2e9d-5528-aab2-ccd479e4ace5","Tringa brevipes","","","","30850",0,"http://species.wikimedia.org/wiki/Tringa_brevipes","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa erythropus","Tringa erythropus",2,"Wikispecies","77b92f1d-8865-5a64-bb0b-eede9f3faf54","Tringa erythropus","","","","27993",0,"http://species.wikimedia.org/wiki/Tringa_erythropus","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa flavipes","Tringa flavipes",2,"Wikispecies","db3bc965-4f38-5807-9e67-1a821602bef1","Tringa flavipes","","","","27994",0,"http://species.wikimedia.org/wiki/Tringa_flavipes","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa incana","Tringa incana",2,"Wikispecies","de6567b8-5444-554e-bd9a-0b33587532d4","Tringa incana","","","","30852",0,"http://species.wikimedia.org/wiki/Tringa_incana","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa melanoleuca","Tringa melanoleuca",2,"Wikispecies","7bcf143f-0a5b-560a-9a2c-d97df77264d4","Tringa melanoleuca","","","","27997",0,"http://species.wikimedia.org/wiki/Tringa_melanoleuca","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa nebularia","Tringa nebularia",2,"Wikispecies","dc8ac59b-099c-5ccd-9059-ab34c491a5ce","Tringa nebularia","","","","27998",0,"http://species.wikimedia.org/wiki/Tringa_nebularia","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Tringa semipalmatus","Tringa semipalmatus",10,"Freebase","8729b237-8130-5a4d-b573-37823da71ac8","Tringa semipalmatus","Eukaryota|Animalia|Eumetazoa|Bilateria|Deuterostomia|Chordata|Vertebrata|Tetrapoda|Aves|Charadriiformes|Scolopaci|Scolopacidae|Tringa|Tringa semipalmata","|||||||||||||","/en/eukaryote|/en/animal|/en/eumetazoa|/en/bilateria|/en/deuterostome|/en/chordate|/en/vertebrate|/en/tetrapod|/en/bird|/en/charadriiformes|/en/scolopaci|/en/scolopacidae|/en/tringa|/en/willet","'/en/willet'",0,NA,"2012-08-01T14:09:55Z",1,"Exact string match","3|0|0",0.988,NA,"/en/willet","Tringa semipalmata",NA
"Tringa solitaria","Tringa solitaria",2,"Wikispecies","aef96b1c-3a82-51f0-9ccb-66df73fd0bda","Tringa solitaria","","","","28002",0,"http://species.wikimedia.org/wiki/Tringa_solitaria","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Xenus cinereus","Xenus cinereus",2,"Wikispecies","055aa62e-2b87-57ae-acc3-627935c7d6f2","Xenus cinereus","","","","28009",0,"http://species.wikimedia.org/wiki/Xenus_cinereus","2022-06-10T19:47:02Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stercorarius longicaudus","Stercorarius longicaudus",2,"Wikispecies","c5d3b334-18f5-546f-bb3d-d0da06628854","Stercorarius longicaudus","","","","30879",0,"http://species.wikimedia.org/wiki/Stercorarius_longicaudus","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stercorarius maccormicki","Stercorarius maccormicki",2,"Wikispecies","4ee9a811-f184-5393-902b-091c1cbf73d6","Stercorarius maccormicki","","","","30880",0,"http://species.wikimedia.org/wiki/Stercorarius_maccormicki","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stercorarius parasiticus","Stercorarius parasiticus",2,"Wikispecies","7834e08d-4db5-5bc8-aab9-1be61eda982b","Stercorarius parasiticus","","","","30881",0,"http://species.wikimedia.org/wiki/Stercorarius_parasiticus","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stercorarius pomarinus","Stercorarius pomarinus",2,"Wikispecies","c9975996-4133-59a6-b2da-610c32313601","Stercorarius pomarinus","","","","30882",0,"http://species.wikimedia.org/wiki/Stercorarius_pomarinus","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stercorarius skua","Stercorarius skua",2,"Wikispecies","9edd1240-99f6-5e6a-a9bd-ce0e68eeab9a","Stercorarius skua","","","","30883",0,"http://species.wikimedia.org/wiki/Stercorarius_skua","2022-06-10T19:47:07Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Mycteria americana","Mycteria americana",2,"Wikispecies","03a2ca15-fa2e-565d-80f5-ce3a528694b5","Mycteria americana","","","","31801",0,"http://species.wikimedia.org/wiki/Mycteria_americana","2022-06-10T19:47:10Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Columba livia","Columba livia",2,"Wikispecies","e4247ab4-39ce-52f6-8ecc-1f86538c2f2d","Columba livia","","","","30406",0,"http://species.wikimedia.org/wiki/Columba_livia","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Columbina passerina","Columbina passerina",2,"Wikispecies","0eeaff89-6574-52aa-9785-046093cdec86","Columbina passerina","","","","30433",0,"http://species.wikimedia.org/wiki/Columbina_passerina","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Ectopistes migratorius","Ectopistes migratorius",2,"Wikispecies","3f72c9bd-8ba9-5614-aa3b-4de85f879ed8","Ectopistes migratorius","","","","30439",0,"http://species.wikimedia.org/wiki/Ectopistes_migratorius","2022-06-10T19:47:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
